"No","year","month","day","hour","pm2.5","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir","datetime"
31187,2013,7,23,10,23,16,28,1001,"NW",4.02,0,0,2013-07-23 10:00:00
31188,2013,7,23,11,18,15,29,1000,"cv",3.13,0,0,2013-07-23 11:00:00
31189,2013,7,23,12,22,16,30,1000,"SE",3.13,0,0,2013-07-23 12:00:00
31190,2013,7,23,13,24,17,31,999,"cv",3.13,0,0,2013-07-23 13:00:00
31191,2013,7,23,14,28,17,32,998,"SE",3.13,0,0,2013-07-23 14:00:00
31192,2013,7,23,15,26,18,32,997,"SE",7.15,0,0,2013-07-23 15:00:00
31193,2013,7,23,16,31,17,31,997,"SE",12.07,0,0,2013-07-23 16:00:00
31194,2013,7,23,17,31,17,31,996,"SE",16.99,0,0,2013-07-23 17:00:00
31195,2013,7,23,18,33,18,30,997,"SE",21.91,0,0,2013-07-23 18:00:00
31196,2013,7,23,19,41,18,29,998,"SE",25.93,0,0,2013-07-23 19:00:00
31197,2013,7,23,20,40,18,28,998,"SE",29.95,0,0,2013-07-23 20:00:00
31198,2013,7,23,21,46,19,27,999,"SE",33.08,0,0,2013-07-23 21:00:00
31199,2013,7,23,22,46,19,25,999,"SE",34.87,0,0,2013-07-23 22:00:00
31200,2013,7,23,23,48,19,25,999,"SE",36.66,0,0,2013-07-23 23:00:00
31201,2013,7,24,0,58,19,24,999,"SE",38.45,0,0,2013-07-24 00:00:00
31202,2013,7,24,1,64,20,23,998,"cv",0.89,0,0,2013-07-24 01:00:00
31203,2013,7,24,2,70,20,22,998,"NE",0.89,0,0,2013-07-24 02:00:00
31204,2013,7,24,3,75,19,21,999,"NW",0.89,0,0,2013-07-24 03:00:00
31205,2013,7,24,4,72,20,22,999,"NW",1.78,0,0,2013-07-24 04:00:00
31206,2013,7,24,5,80,19,21,1000,"NW",3.57,0,0,2013-07-24 05:00:00
31207,2013,7,24,6,79,20,22,1000,"NW",7.59,0,0,2013-07-24 06:00:00
31208,2013,7,24,7,72,20,25,1000,"NW",11.61,0,0,2013-07-24 07:00:00
31209,2013,7,24,8,62,20,28,1001,"NW",13.4,0,0,2013-07-24 08:00:00
31210,2013,7,24,9,51,19,30,1001,"cv",0.89,0,0,2013-07-24 09:00:00
31211,2013,7,24,10,28,19,33,1000,"cv",1.78,0,0,2013-07-24 10:00:00
31212,2013,7,24,11,17,17,34,1000,"cv",2.67,0,0,2013-07-24 11:00:00
31213,2013,7,24,12,12,13,35,1000,"NW",4.92,0,0,2013-07-24 12:00:00
31214,2013,7,24,13,13,11,37,999,"NW",10.73,0,0,2013-07-24 13:00:00
31215,2013,7,24,14,12,12,37,999,"NW",15.65,0,0,2013-07-24 14:00:00
31216,2013,7,24,15,15,11,37,998,"NW",21.46,0,0,2013-07-24 15:00:00
31217,2013,7,24,16,14,12,37,998,"NW",28.61,0,0,2013-07-24 16:00:00
31218,2013,7,24,17,17,12,37,998,"NW",34.42,0,0,2013-07-24 17:00:00
31219,2013,7,24,18,18,12,37,998,"NW",38.44,0,0,2013-07-24 18:00:00
31220,2013,7,24,19,17,12,36,998,"NW",42.46,0,0,2013-07-24 19:00:00
31221,2013,7,24,20,17,14,33,999,"NW",44.25,0,0,2013-07-24 20:00:00
31222,2013,7,24,21,29,19,28,999,"cv",0.89,0,0,2013-07-24 21:00:00
31223,2013,7,24,22,40,18,27,1000,"NW",1.79,0,0,2013-07-24 22:00:00
31224,2013,7,24,23,48,18,26,1000,"cv",0.89,0,0,2013-07-24 23:00:00
31225,2013,7,25,0,38,19,26,1000,"cv",1.78,0,0,2013-07-25 00:00:00
31226,2013,7,25,1,26,20,25,1000,"NE",1.79,0,0,2013-07-25 01:00:00
31227,2013,7,25,2,36,19,24,1000,"NW",3.13,0,0,2013-07-25 02:00:00
31228,2013,7,25,3,30,18,23,1000,"NW",7.15,0,0,2013-07-25 03:00:00
31229,2013,7,25,4,18,18,24,1000,"NW",10.28,0,0,2013-07-25 04:00:00
31230,2013,7,25,5,23,17,24,1001,"NW",12.07,0,0,2013-07-25 05:00:00
31231,2013,7,25,6,18,17,25,1001,"NW",16.09,0,0,2013-07-25 06:00:00
31232,2013,7,25,7,17,17,27,1001,"NW",20.11,0,0,2013-07-25 07:00:00
31233,2013,7,25,8,18,17,29,1002,"NW",23.24,0,0,2013-07-25 08:00:00
31234,2013,7,25,9,17,17,30,1002,"NW",27.26,0,0,2013-07-25 09:00:00
31235,2013,7,25,10,24,16,32,1002,"NE",4.02,0,0,2013-07-25 10:00:00
31236,2013,7,25,11,19,14,34,1002,"cv",1.79,0,0,2013-07-25 11:00:00
31237,2013,7,25,12,22,14,35,1002,"SE",1.79,0,0,2013-07-25 12:00:00
31238,2013,7,25,13,17,14,35,1001,"cv",1.79,0,0,2013-07-25 13:00:00
31239,2013,7,25,14,20,14,36,1001,"SE",4.02,0,0,2013-07-25 14:00:00
31240,2013,7,25,15,30,15,36,1000,"SE",7.15,0,0,2013-07-25 15:00:00
31241,2013,7,25,16,32,15,35,1000,"SE",12.07,0,0,2013-07-25 16:00:00
31242,2013,7,25,17,30,14,35,1000,"SE",16.09,0,0,2013-07-25 17:00:00
31243,2013,7,25,18,48,17,33,1000,"SE",21.01,0,0,2013-07-25 18:00:00
31244,2013,7,25,19,74,19,31,1000,"SE",25.03,0,0,2013-07-25 19:00:00
31245,2013,7,25,20,66,19,30,1001,"SE",29.05,0,0,2013-07-25 20:00:00
31246,2013,7,25,21,69,17,29,1002,"SE",33.97,0,0,2013-07-25 21:00:00
31247,2013,7,25,22,53,18,28,1003,"SE",35.76,0,0,2013-07-25 22:00:00
31248,2013,7,25,23,49,17,27,1003,"SE",38.89,0,0,2013-07-25 23:00:00
31249,2013,7,26,0,43,17,26,1003,"SE",40.68,0,0,2013-07-26 00:00:00
31250,2013,7,26,1,42,18,26,1003,"SE",42.47,0,0,2013-07-26 01:00:00
31251,2013,7,26,2,40,19,26,1003,"SE",45.6,0,0,2013-07-26 02:00:00
31252,2013,7,26,3,32,18,26,1003,"SE",48.73,0,0,2013-07-26 03:00:00
31253,2013,7,26,4,41,18,26,1003,"SE",50.52,0,0,2013-07-26 04:00:00
31254,2013,7,26,5,40,19,26,1003,"cv",0.89,0,0,2013-07-26 05:00:00
31255,2013,7,26,6,41,18,26,1003,"NE",0.89,0,0,2013-07-26 06:00:00
31256,2013,7,26,7,55,17,26,1003,"NE",2.68,0,0,2013-07-26 07:00:00
31257,2013,7,26,8,55,18,27,1003,"cv",0.89,0,0,2013-07-26 08:00:00
31258,2013,7,26,9,54,17,28,1004,"cv",1.78,0,0,2013-07-26 09:00:00
31259,2013,7,26,10,53,19,28,1004,"SE",3.13,0,0,2013-07-26 10:00:00
31260,2013,7,26,11,56,18,27,1004,"SE",6.26,0,1,2013-07-26 11:00:00
31261,2013,7,26,12,59,19,23,1004,"SE",8.05,0,2,2013-07-26 12:00:00
31262,2013,7,26,13,46,21,24,1004,"cv",0.89,0,3,2013-07-26 13:00:00
31263,2013,7,26,14,56,20,25,1003,"NW",4.92,0,0,2013-07-26 14:00:00
31264,2013,7,26,15,71,20,25,1003,"NW",8.94,0,0,2013-07-26 15:00:00
31265,2013,7,26,16,69,21,25,1003,"NW",12.96,0,0,2013-07-26 16:00:00
31266,2013,7,26,17,56,21,27,1002,"NW",16.09,0,0,2013-07-26 17:00:00
31267,2013,7,26,18,56,21,27,1002,"NW",17.88,0,0,2013-07-26 18:00:00
31268,2013,7,26,19,62,20,26,1002,"NW",21.9,0,0,2013-07-26 19:00:00
31269,2013,7,26,20,66,20,25,1002,"NW",23.69,0,0,2013-07-26 20:00:00
31270,2013,7,26,21,62,21,26,1002,"cv",0.89,0,0,2013-07-26 21:00:00
31271,2013,7,26,22,71,21,26,1002,"NW",1.79,0,0,2013-07-26 22:00:00
31272,2013,7,26,23,71,21,25,1002,"cv",0.89,0,0,2013-07-26 23:00:00
31273,2013,7,27,0,74,21,25,1002,"NE",1.79,0,0,2013-07-27 00:00:00
31274,2013,7,27,1,85,22,25,1002,"NE",2.68,0,0,2013-07-27 01:00:00
31275,2013,7,27,2,76,21,25,1002,"SE",3.13,0,1,2013-07-27 02:00:00
31276,2013,7,27,3,80,22,24,1001,"cv",0.89,0,0,2013-07-27 03:00:00
31277,2013,7,27,4,83,21,24,1001,"NE",1.79,0,0,2013-07-27 04:00:00
31278,2013,7,27,5,89,22,24,1001,"NW",0.89,0,0,2013-07-27 05:00:00
31279,2013,7,27,6,87,22,25,1001,"NW",2.68,0,0,2013-07-27 06:00:00
31280,2013,7,27,7,90,22,24,1001,"NW",4.47,0,1,2013-07-27 07:00:00
31281,2013,7,27,8,88,22,24,1001,"cv",0.89,0,2,2013-07-27 08:00:00
31282,2013,7,27,9,80,22,24,1001,"cv",1.78,0,3,2013-07-27 09:00:00
31283,2013,7,27,10,87,22,24,1001,"cv",2.67,0,4,2013-07-27 10:00:00
31284,2013,7,27,11,88,22,24,1000,"NW",1.79,0,5,2013-07-27 11:00:00
31285,2013,7,27,12,94,22,24,1000,"NW",3.58,0,6,2013-07-27 12:00:00
31286,2013,7,27,13,103,23,25,1000,"NW",4.47,0,7,2013-07-27 13:00:00
31287,2013,7,27,14,104,23,25,1000,"cv",0.89,0,0,2013-07-27 14:00:00
31288,2013,7,27,15,118,23,25,999,"SE",0.89,0,1,2013-07-27 15:00:00
31289,2013,7,27,16,119,23,25,999,"SE",2.68,0,0,2013-07-27 16:00:00
31290,2013,7,27,17,112,23,25,999,"SE",4.47,0,0,2013-07-27 17:00:00
31291,2013,7,27,18,128,23,25,1000,"cv",0.89,0,0,2013-07-27 18:00:00
31292,2013,7,27,19,149,23,25,999,"cv",1.78,0,0,2013-07-27 19:00:00
31293,2013,7,27,20,145,22,25,1000,"cv",2.67,0,0,2013-07-27 20:00:00
31294,2013,7,27,21,164,23,25,1000,"cv",3.56,0,0,2013-07-27 21:00:00
31295,2013,7,27,22,156,23,25,1000,"SE",1.79,0,0,2013-07-27 22:00:00
31296,2013,7,27,23,179,22,24,1000,"cv",0.89,0,0,2013-07-27 23:00:00
31297,2013,7,28,0,171,22,24,999,"NE",0.89,0,0,2013-07-28 00:00:00
31298,2013,7,28,1,178,21,23,999,"cv",0.45,0,0,2013-07-28 01:00:00
31299,2013,7,28,2,138,22,24,999,"NW",3.13,0,0,2013-07-28 02:00:00
31300,2013,7,28,3,141,22,24,999,"cv",0.89,0,0,2013-07-28 03:00:00
31301,2013,7,28,4,131,22,24,999,"NW",3.13,0,0,2013-07-28 04:00:00
31302,2013,7,28,5,103,21,23,1000,"NW",6.26,0,0,2013-07-28 05:00:00
31303,2013,7,28,6,89,21,23,1000,"NW",9.39,0,0,2013-07-28 06:00:00
31304,2013,7,28,7,93,23,25,1000,"NW",12.52,0,0,2013-07-28 07:00:00
31305,2013,7,28,8,62,21,28,1001,"NE",1.79,0,0,2013-07-28 08:00:00
31306,2013,7,28,9,48,21,29,1001,"cv",0.89,0,0,2013-07-28 09:00:00
31307,2013,7,28,10,32,19,30,1001,"NE",1.79,0,0,2013-07-28 10:00:00
31308,2013,7,28,11,32,18,32,1001,"SE",1.79,0,0,2013-07-28 11:00:00
31309,2013,7,28,12,23,16,34,1001,"NW",3.13,0,0,2013-07-28 12:00:00
31310,2013,7,28,13,20,16,36,1000,"NW",6.26,0,0,2013-07-28 13:00:00
31311,2013,7,28,14,28,15,37,999,"SE",4.02,0,0,2013-07-28 14:00:00
31312,2013,7,28,15,20,15,37,999,"NW",4.02,0,0,2013-07-28 15:00:00
31313,2013,7,28,16,22,15,38,999,"NW",7.15,0,0,2013-07-28 16:00:00
31314,2013,7,28,17,31,15,38,998,"NW",10.28,0,0,2013-07-28 17:00:00
31315,2013,7,28,18,25,17,36,998,"SE",4.92,0,0,2013-07-28 18:00:00
31316,2013,7,28,19,26,18,34,999,"SE",8.94,0,0,2013-07-28 19:00:00
31317,2013,7,28,20,27,19,32,999,"SE",12.07,0,0,2013-07-28 20:00:00
31318,2013,7,28,21,30,16,32,1000,"SE",16.09,0,0,2013-07-28 21:00:00
31319,2013,7,28,22,33,19,29,1000,"SE",17.88,0,0,2013-07-28 22:00:00
31320,2013,7,28,23,33,21,27,1000,"cv",0.89,0,0,2013-07-28 23:00:00
31321,2013,7,29,0,36,21,27,1000,"SE",1.79,0,0,2013-07-29 00:00:00
31322,2013,7,29,1,38,22,27,1000,"NE",1.79,0,0,2013-07-29 01:00:00
31323,2013,7,29,2,49,22,26,1000,"NE",3.58,0,0,2013-07-29 02:00:00
31324,2013,7,29,3,91,22,26,1000,"cv",0.89,0,0,2013-07-29 03:00:00
31325,2013,7,29,4,79,22,26,999,"cv",1.78,0,0,2013-07-29 04:00:00
31326,2013,7,29,5,72,22,26,1000,"cv",2.67,0,0,2013-07-29 05:00:00
31327,2013,7,29,6,69,23,26,1000,"cv",3.56,0,0,2013-07-29 06:00:00
31328,2013,7,29,7,70,23,28,1000,"SE",0.89,0,0,2013-07-29 07:00:00
31329,2013,7,29,8,74,22,28,1000,"cv",0.89,0,0,2013-07-29 08:00:00
31330,2013,7,29,9,76,23,29,1000,"cv",1.78,0,0,2013-07-29 09:00:00
31331,2013,7,29,10,81,23,29,1000,"SE",0.89,0,0,2013-07-29 10:00:00
31332,2013,7,29,11,87,23,29,1001,"SE",4.91,0,0,2013-07-29 11:00:00
31333,2013,7,29,12,78,21,31,1001,"NW",4.02,0,1,2013-07-29 12:00:00
31334,2013,7,29,13,69,23,30,1001,"SE",3.13,0,0,2013-07-29 13:00:00
31335,2013,7,29,14,84,23,31,1000,"SE",4.92,0,0,2013-07-29 14:00:00
31336,2013,7,29,15,55,21,32,999,"cv",0.89,0,0,2013-07-29 15:00:00
31337,2013,7,29,16,54,22,31,998,"cv",1.78,0,0,2013-07-29 16:00:00
31338,2013,7,29,17,53,23,31,998,"SE",0.89,0,0,2013-07-29 17:00:00
31339,2013,7,29,18,40,23,30,998,"SE",2.68,0,0,2013-07-29 18:00:00
31340,2013,7,29,19,50,23,30,998,"SE",4.47,0,0,2013-07-29 19:00:00
31341,2013,7,29,20,60,22,28,999,"SE",6.26,0,0,2013-07-29 20:00:00
31342,2013,7,29,21,59,19,29,999,"SE",10.28,0,0,2013-07-29 21:00:00
31343,2013,7,29,22,70,21,28,999,"SE",12.07,0,0,2013-07-29 22:00:00
31344,2013,7,29,23,98,21,27,1000,"SE",13.86,0,0,2013-07-29 23:00:00
31345,2013,7,30,0,106,22,25,999,"SE",14.75,0,0,2013-07-30 00:00:00
31346,2013,7,30,1,99,22,24,998,"cv",0.89,0,0,2013-07-30 01:00:00
31347,2013,7,30,2,96,21,24,997,"SE",1.79,0,0,2013-07-30 02:00:00
31348,2013,7,30,3,115,21,24,997,"cv",0.89,0,0,2013-07-30 03:00:00
31349,2013,7,30,4,77,21,24,997,"NE",1.79,0,0,2013-07-30 04:00:00
31350,2013,7,30,5,125,21,23,997,"cv",0.45,0,0,2013-07-30 05:00:00
31351,2013,7,30,6,128,21,23,998,"SE",0.89,0,0,2013-07-30 06:00:00
31352,2013,7,30,7,135,23,25,998,"NE",0.89,0,0,2013-07-30 07:00:00
31353,2013,7,30,8,139,22,26,999,"SE",1.79,0,0,2013-07-30 08:00:00
31354,2013,7,30,9,142,23,28,999,"SE",3.58,0,0,2013-07-30 09:00:00
31355,2013,7,30,10,132,23,30,998,"cv",0.89,0,0,2013-07-30 10:00:00
31356,2013,7,30,11,104,23,31,998,"cv",1.78,0,0,2013-07-30 11:00:00
31357,2013,7,30,12,114,21,32,997,"SE",1.79,0,0,2013-07-30 12:00:00
31358,2013,7,30,13,128,22,33,997,"SE",3.58,0,0,2013-07-30 13:00:00
31359,2013,7,30,14,96,21,33,996,"cv",3.13,0,0,2013-07-30 14:00:00
31360,2013,7,30,15,69,21,34,996,"SE",3.13,0,0,2013-07-30 15:00:00
31361,2013,7,30,16,65,20,34,995,"SE",6.26,0,0,2013-07-30 16:00:00
31362,2013,7,30,17,55,20,34,995,"SE",11.18,0,0,2013-07-30 17:00:00
31363,2013,7,30,18,51,21,33,995,"SE",15.2,0,0,2013-07-30 18:00:00
31364,2013,7,30,19,74,21,31,996,"SE",19.22,0,0,2013-07-30 19:00:00
31365,2013,7,30,20,99,22,30,996,"SE",22.35,0,0,2013-07-30 20:00:00
31366,2013,7,30,21,99,22,29,997,"SE",24.14,0,0,2013-07-30 21:00:00
31367,2013,7,30,22,82,23,28,998,"SE",25.93,0,0,2013-07-30 22:00:00
31368,2013,7,30,23,96,23,28,999,"SE",27.72,0,0,2013-07-30 23:00:00
31369,2013,7,31,0,76,19,22,1001,"NW",8.94,0,2,2013-07-31 00:00:00
31370,2013,7,31,1,18,19,22,1001,"NW",10.73,0,3,2013-07-31 01:00:00
31371,2013,7,31,2,19,19,22,999,"NE",4.02,0,4,2013-07-31 02:00:00
31372,2013,7,31,3,22,19,23,998,"NW",4.02,0,0,2013-07-31 03:00:00
31373,2013,7,31,4,20,19,23,999,"NW",7.15,0,0,2013-07-31 04:00:00
31374,2013,7,31,5,20,19,23,999,"NW",10.28,0,0,2013-07-31 05:00:00
31375,2013,7,31,6,25,19,22,999,"cv",0.45,0,0,2013-07-31 06:00:00
31376,2013,7,31,7,29,20,23,1000,"SE",0.89,0,0,2013-07-31 07:00:00
31377,2013,7,31,8,40,20,24,1000,"SE",2.68,0,0,2013-07-31 08:00:00
31378,2013,7,31,9,34,20,26,1000,"SE",4.47,0,0,2013-07-31 09:00:00
31379,2013,7,31,10,34,21,28,1000,"cv",1.79,0,0,2013-07-31 10:00:00
31380,2013,7,31,11,42,19,29,1000,"SE",1.79,0,0,2013-07-31 11:00:00
31381,2013,7,31,12,35,19,31,999,"SE",3.58,0,0,2013-07-31 12:00:00
31382,2013,7,31,13,47,19,32,999,"SE",6.71,0,0,2013-07-31 13:00:00
31383,2013,7,31,14,54,19,32,999,"SE",9.84,0,0,2013-07-31 14:00:00
31384,2013,7,31,15,67,22,32,998,"SE",13.86,0,0,2013-07-31 15:00:00
31385,2013,7,31,16,69,22,32,998,"SE",16.99,0,0,2013-07-31 16:00:00
31386,2013,7,31,17,81,23,32,998,"SE",20.12,0,0,2013-07-31 17:00:00
31387,2013,7,31,18,88,22,31,997,"SE",23.25,0,0,2013-07-31 18:00:00
31388,2013,7,31,19,106,23,30,998,"cv",0.89,0,0,2013-07-31 19:00:00
31389,2013,7,31,20,85,18,24,1000,"NW",9.83,0,1,2013-07-31 20:00:00
31390,2013,7,31,21,31,20,23,1002,"NW",15.64,0,2,2013-07-31 21:00:00
31391,2013,7,31,22,24,20,23,1003,"SE",3.13,0,3,2013-07-31 22:00:00
31392,2013,7,31,23,33,20,22,1002,"SE",7.15,0,4,2013-07-31 23:00:00
31393,2013,8,1,0,36,20,22,1001,"NW",1.79,0,0,2013-08-01 00:00:00
31394,2013,8,1,1,36,20,22,1001,"NW",4.92,0,0,2013-08-01 01:00:00
31395,2013,8,1,2,31,19,21,1001,"NE",1.79,0,0,2013-08-01 02:00:00
31396,2013,8,1,3,31,19,21,1001,"cv",0.45,0,0,2013-08-01 03:00:00
31397,2013,8,1,4,38,19,21,1001,"NW",0.89,0,0,2013-08-01 04:00:00
31398,2013,8,1,5,42,19,21,1001,"cv",0.89,0,0,2013-08-01 05:00:00
31399,2013,8,1,6,37,19,22,1002,"NW",3.13,0,0,2013-08-01 06:00:00
31400,2013,8,1,7,34,20,23,1002,"NE",1.79,0,0,2013-08-01 07:00:00
31401,2013,8,1,8,39,20,24,1003,"NW",1.79,0,0,2013-08-01 08:00:00
31402,2013,8,1,9,42,20,25,1004,"NW",4.92,0,0,2013-08-01 09:00:00
31403,2013,8,1,10,41,20,24,1004,"NW",6.71,0,1,2013-08-01 10:00:00
31404,2013,8,1,11,39,20,25,1004,"cv",0.89,0,2,2013-08-01 11:00:00
31405,2013,8,1,12,42,19,24,1005,"SE",4.02,0,3,2013-08-01 12:00:00
31406,2013,8,1,13,45,20,23,1004,"SE",5.81,0,4,2013-08-01 13:00:00
31407,2013,8,1,14,39,21,24,1004,"cv",0.89,0,0,2013-08-01 14:00:00
31408,2013,8,1,15,46,21,24,1003,"SE",3.13,0,0,2013-08-01 15:00:00
31409,2013,8,1,16,42,20,24,1004,"SE",6.26,0,0,2013-08-01 16:00:00
31410,2013,8,1,17,45,19,26,1003,"cv",0.89,0,0,2013-08-01 17:00:00
31411,2013,8,1,18,56,20,26,1002,"NE",1.79,0,0,2013-08-01 18:00:00
31412,2013,8,1,19,62,20,25,1003,"NE",3.58,0,0,2013-08-01 19:00:00
31413,2013,8,1,20,59,20,23,1004,"SE",0.89,0,0,2013-08-01 20:00:00
31414,2013,8,1,21,55,20,22,1005,"cv",0.45,0,0,2013-08-01 21:00:00
31415,2013,8,1,22,68,20,22,1006,"cv",1.34,0,0,2013-08-01 22:00:00
31416,2013,8,1,23,73,20,22,1006,"cv",1.79,0,0,2013-08-01 23:00:00
31417,2013,8,2,0,76,20,22,1005,"cv",2.68,0,0,2013-08-02 00:00:00
31418,2013,8,2,1,80,20,22,1005,"cv",3.57,0,0,2013-08-02 01:00:00
31419,2013,8,2,2,84,20,22,1005,"cv",4.46,0,0,2013-08-02 02:00:00
31420,2013,8,2,3,90,20,21,1004,"NW",1.79,0,0,2013-08-02 03:00:00
31421,2013,8,2,4,79,20,22,1005,"cv",0.89,0,0,2013-08-02 04:00:00
31422,2013,8,2,5,69,19,21,1005,"NW",1.79,0,0,2013-08-02 05:00:00
31423,2013,8,2,6,63,19,21,1005,"cv",0.45,0,0,2013-08-02 06:00:00
31424,2013,8,2,7,61,20,23,1006,"NW",4.02,0,0,2013-08-02 07:00:00
31425,2013,8,2,8,55,21,24,1006,"NW",7.15,0,0,2013-08-02 08:00:00
31426,2013,8,2,9,65,21,26,1006,"NW",8.94,0,0,2013-08-02 09:00:00
31427,2013,8,2,10,68,21,27,1006,"cv",0.89,0,0,2013-08-02 10:00:00
31428,2013,8,2,11,74,20,29,1006,"cv",1.78,0,0,2013-08-02 11:00:00
31429,2013,8,2,12,72,21,30,1006,"cv",2.67,0,0,2013-08-02 12:00:00
31430,2013,8,2,13,70,21,30,1006,"cv",3.56,0,0,2013-08-02 13:00:00
31431,2013,8,2,14,81,21,30,1006,"SE",1.79,0,0,2013-08-02 14:00:00
31432,2013,8,2,15,88,20,31,1005,"SE",3.58,0,0,2013-08-02 15:00:00
31433,2013,8,2,16,89,22,30,1004,"SE",6.71,0,0,2013-08-02 16:00:00
31434,2013,8,2,17,107,21,30,1005,"SE",9.84,0,0,2013-08-02 17:00:00
31435,2013,8,2,18,102,20,29,1005,"NW",7.15,0,1,2013-08-02 18:00:00
31436,2013,8,2,19,48,19,27,1004,"NE",3.13,0,0,2013-08-02 19:00:00
31437,2013,8,2,20,47,20,28,1004,"SE",4.02,0,0,2013-08-02 20:00:00
31438,2013,8,2,21,36,16,26,1005,"NW",4.02,0,0,2013-08-02 21:00:00
31439,2013,8,2,22,38,17,23,1004,"NE",3.13,0,0,2013-08-02 22:00:00
31440,2013,8,2,23,61,17,26,1006,"NW",3.13,0,0,2013-08-02 23:00:00
31441,2013,8,3,0,32,17,26,1006,"SE",1.79,0,0,2013-08-03 00:00:00
31442,2013,8,3,1,32,15,26,1006,"NW",3.13,0,0,2013-08-03 01:00:00
31443,2013,8,3,2,26,18,22,1005,"cv",0.89,0,0,2013-08-03 02:00:00
31444,2013,8,3,3,19,15,25,1005,"NW",4.02,0,0,2013-08-03 03:00:00
31445,2013,8,3,4,25,17,22,1003,"SE",1.79,0,0,2013-08-03 04:00:00
31446,2013,8,3,5,38,17,23,1003,"cv",0.89,0,0,2013-08-03 05:00:00
31447,2013,8,3,6,27,16,23,1003,"NW",4.92,0,0,2013-08-03 06:00:00
31448,2013,8,3,7,18,17,23,1004,"NW",6.71,0,0,2013-08-03 07:00:00
31449,2013,8,3,8,21,18,26,1004,"NE",1.79,0,0,2013-08-03 08:00:00
31450,2013,8,3,9,26,18,29,1004,"NW",1.79,0,0,2013-08-03 09:00:00
31451,2013,8,3,10,25,17,29,1004,"SE",1.79,0,0,2013-08-03 10:00:00
31452,2013,8,3,11,25,17,30,1004,"cv",1.79,0,0,2013-08-03 11:00:00
31453,2013,8,3,12,28,16,31,1004,"SE",3.13,0,0,2013-08-03 12:00:00
31454,2013,8,3,13,32,16,32,1003,"SE",4.92,0,0,2013-08-03 13:00:00
31455,2013,8,3,14,28,17,32,1002,"SE",6.71,0,0,2013-08-03 14:00:00
31456,2013,8,3,15,28,14,33,1002,"SE",10.73,0,0,2013-08-03 15:00:00
31457,2013,8,3,16,27,16,32,1002,"SE",15.65,0,0,2013-08-03 16:00:00
31458,2013,8,3,17,30,17,32,1001,"SE",20.57,0,0,2013-08-03 17:00:00
31459,2013,8,3,18,29,18,31,1001,"SE",25.49,0,0,2013-08-03 18:00:00
31460,2013,8,3,19,37,19,28,1001,"SE",29.51,0,0,2013-08-03 19:00:00
31461,2013,8,3,20,55,19,27,1001,"SE",32.64,0,0,2013-08-03 20:00:00
31462,2013,8,3,21,62,20,27,1003,"SE",35.77,0,0,2013-08-03 21:00:00
31463,2013,8,3,22,57,20,26,1003,"SE",36.66,0,0,2013-08-03 22:00:00
31464,2013,8,3,23,63,20,27,1003,"SE",39.79,0,0,2013-08-03 23:00:00
31465,2013,8,4,0,76,21,26,1002,"SE",42.92,0,0,2013-08-04 00:00:00
31466,2013,8,4,1,75,21,26,1002,"cv",0.89,0,0,2013-08-04 01:00:00
31467,2013,8,4,2,84,21,25,1001,"SE",1.79,0,0,2013-08-04 02:00:00
31468,2013,8,4,3,90,21,24,1001,"NE",1.79,0,0,2013-08-04 03:00:00
31469,2013,8,4,4,86,21,23,1001,"cv",0.89,0,0,2013-08-04 04:00:00
31470,2013,8,4,5,100,20,23,1001,"cv",1.78,0,0,2013-08-04 05:00:00
31471,2013,8,4,6,103,21,23,1001,"cv",2.67,0,0,2013-08-04 06:00:00
31472,2013,8,4,7,109,22,25,1001,"NW",0.89,0,0,2013-08-04 07:00:00
31473,2013,8,4,8,110,22,26,1001,"cv",0.89,0,0,2013-08-04 08:00:00
31474,2013,8,4,9,107,22,28,1002,"NE",1.79,0,0,2013-08-04 09:00:00
31475,2013,8,4,10,63,21,30,1001,"SE",3.13,0,0,2013-08-04 10:00:00
31476,2013,8,4,11,66,21,30,1000,"SE",4.92,0,0,2013-08-04 11:00:00
31477,2013,8,4,12,58,19,31,1000,"SE",6.71,0,0,2013-08-04 12:00:00
31478,2013,8,4,13,76,20,32,999,"SE",8.5,0,0,2013-08-04 13:00:00
31479,2013,8,4,14,80,21,33,998,"SE",10.29,0,0,2013-08-04 14:00:00
31480,2013,8,4,15,75,21,33,997,"SE",13.42,0,0,2013-08-04 15:00:00
31481,2013,8,4,16,62,22,33,997,"SE",16.55,0,0,2013-08-04 16:00:00
31482,2013,8,4,17,96,23,32,996,"SE",20.57,0,0,2013-08-04 17:00:00
31483,2013,8,4,18,122,23,31,996,"SE",24.59,0,0,2013-08-04 18:00:00
31484,2013,8,4,19,169,24,31,996,"SE",28.61,0,0,2013-08-04 19:00:00
31485,2013,8,4,20,144,19,20,1000,"NW",5.81,0,1,2013-08-04 20:00:00
31486,2013,8,4,21,21,19,21,1000,"NW",10.73,0,2,2013-08-04 21:00:00
31487,2013,8,4,22,21,19,21,1000,"SE",3.13,0,0,2013-08-04 22:00:00
31488,2013,8,4,23,28,19,22,1000,"SE",6.26,0,1,2013-08-04 23:00:00
31489,2013,8,5,0,31,19,22,999,"cv",0.89,0,2,2013-08-05 00:00:00
31490,2013,8,5,1,38,19,21,999,"NE",1.79,0,0,2013-08-05 01:00:00
31491,2013,8,5,2,42,19,21,999,"SE",1.79,0,0,2013-08-05 02:00:00
