"numeropol","somme_couts","province"
59631,0,"Newfoundland and Labrador"
59631,0,"Newfoundland and Labrador"
59631,0,"Newfoundland and Labrador"
59632,0,"New Brunswick"
59633,0,"New Brunswick"
59633,0,"New Brunswick"
59633,0,"New Brunswick"
59633,0,"New Brunswick"
59635,0,"Northwest Territories"
59635,0,"Northwest Territories"
59638,11602.279502854,"British Columbia"
59645,0,"Ontario"
59645,0,"Ontario"
59647,0,"British Columbia"
59647,0,"British Columbia"
59647,0,"British Columbia"
59647,0,"British Columbia"
59647,0,"British Columbia"
59647,0,"British Columbia"
59647,0,"British Columbia"
59658,0,"Newfoundland and Labrador"
59658,0,"Newfoundland and Labrador"
59658,566.61490683,"Newfoundland and Labrador"
59658,0,"Newfoundland and Labrador"
59658,6211.1801242,"Newfoundland and Labrador"
59658,0,"Newfoundland and Labrador"
59658,0,"Newfoundland and Labrador"
59658,573.57763975,"Newfoundland and Labrador"
59658,0,"Newfoundland and Labrador"
59659,494.61490683,"Quebec"
59659,0,"Quebec"
59659,0,"Quebec"
59671,0,"Nunavut"
59671,0,"Nunavut"
59671,0,"Nunavut"
59677,0,"Manitoba"
59677,0,"Manitoba"
59677,1361.4906832,"Manitoba"
59679,0,"New Brunswick"
59679,0,"New Brunswick"
59679,0,"New Brunswick"
59679,0,"New Brunswick"
59679,0,"New Brunswick"
59696,0,"British Columbia"
59720,0,"Nunavut"
59720,0,"Nunavut"
59724,502.403726707,"New Brunswick"
59724,0,"New Brunswick"
59729,0,"British Columbia"
59729,0,"British Columbia"
59729,0,"British Columbia"
59729,0,"British Columbia"
59729,0,"British Columbia"
59731,0,"Ontario"
59731,0,"Ontario"
59731,493.63354037,"Ontario"
59735,0,"Nunavut"
59747,0,"Prince Edward Island"
59747,0,"Prince Edward Island"
59747,0,"Prince Edward Island"
59747,0,"Prince Edward Island"
59747,0,"Prince Edward Island"
59747,0,"Prince Edward Island"
59749,0,"Nova Scotia"
59749,0,"Nova Scotia"
59749,486.36645963,"Nova Scotia"
59749,0,"Nova Scotia"
59751,0,"Alberta"
59751,0,"Alberta"
59751,0,"Alberta"
59751,0,"Alberta"
59751,758.47826087,"Alberta"
59751,0,"Alberta"
59751,25.944099379,"Alberta"
59759,0,"New Brunswick"
59759,0,"New Brunswick"
59759,0,"New Brunswick"
59759,0,"New Brunswick"
59773,170.47826087,"Ontario"
59773,0,"Ontario"
59773,2454.8198757,"Ontario"
59773,0,"Ontario"
59782,0,"Nunavut"
59782,0,"Nunavut"
59782,0,"Nunavut"
59816,276.53416149,"British Columbia"
59816,0,"British Columbia"
59817,0,"Saskatchewan"
59817,0,"Saskatchewan"
59817,0,"Saskatchewan"
59817,0,"Saskatchewan"
59817,0,"Saskatchewan"
59817,0,"Saskatchewan"
59817,0,"Saskatchewan"
59817,84.00621118,"Saskatchewan"
59824,0,"New Brunswick"
59824,0,"New Brunswick"
59824,0,"New Brunswick"
59824,0,"New Brunswick"
59824,0,"New Brunswick"
59826,585.9689441,"Quebec"
59826,0,"Quebec"
59826,0,"Quebec"
59826,1446.3416149,"Quebec"
59828,354.02484472,"Saskatchewan"
59828,0,"Saskatchewan"
59828,290.27950311,"Saskatchewan"
59832,0,"New Brunswick"
59832,0,"New Brunswick"
59832,0,"New Brunswick"
59832,1051.6397516,"New Brunswick"
59832,0,"New Brunswick"
59832,0,"New Brunswick"
59832,0,"New Brunswick"
59832,0,"New Brunswick"
59846,0,"Quebec"
59851,0,"New Brunswick"
59851,0,"New Brunswick"
59851,0,"New Brunswick"
59851,837.80124224,"New Brunswick"
59851,0,"New Brunswick"
59857,2596.2049689,"Yukon Territory"
59857,920.25465839,"Yukon Territory"
59857,671.018633539,"Yukon Territory"
59861,799.66459627,"Nova Scotia"
59861,0,"Nova Scotia"
59862,0,"Ontario"
59862,0,"Ontario"
59870,0,"New Brunswick"
59870,0,"New Brunswick"
59871,55.813664596,"Northwest Territories"
59871,0,"Northwest Territories"
59871,617.18012422,"Northwest Territories"
59872,0,"Manitoba"
59872,0,"Manitoba"
59872,49189.888199,"Manitoba"
59872,0,"Manitoba"
59874,0,"Ontario"
59874,0,"Ontario"
59874,0,"Ontario"
59874,0,"Ontario"
59874,0,"Ontario"
59881,0,"British Columbia"
59883,0,"New Brunswick"
59883,0,"New Brunswick"
59883,0,"New Brunswick"
59883,0,"New Brunswick"
59883,0,"New Brunswick"
59883,40372.670807,"New Brunswick"
59887,0,"Prince Edward Island"
59887,22024.062112,"Prince Edward Island"
59887,0,"Prince Edward Island"
59891,0,"New Brunswick"
59891,0,"New Brunswick"
59891,0,"New Brunswick"
59891,2037.8819876,"New Brunswick"
59891,72.565217391,"New Brunswick"
59891,0,"New Brunswick"
59891,0,"New Brunswick"
59900,0,"New Brunswick"
59900,0,"New Brunswick"
59900,0,"New Brunswick"
59900,0,"New Brunswick"
59900,0,"New Brunswick"
59907,0,"Nunavut"
59907,100.37267081,"Nunavut"
59907,0,"Nunavut"
59907,0,"Nunavut"
59953,0,"Newfoundland and Labrador"
59953,0,"Newfoundland and Labrador"
59953,0,"Newfoundland and Labrador"
59954,0,"Saskatchewan"
59954,871.72049689,"Saskatchewan"
59976,0,"New Brunswick"
59976,0,"New Brunswick"
59994,0,"Yukon Territory"
59994,0,"Yukon Territory"
59994,333.42236025,"Yukon Territory"
59994,0,"Yukon Territory"
59994,284.8757764,"Yukon Territory"
59994,0,"Yukon Territory"
59994,0,"Yukon Territory"
60002,0,"Manitoba"
60014,0,"Nunavut"
60014,0,"Nunavut"
60014,0,"Nunavut"
60014,0,"Nunavut"
60023,0,"New Brunswick"
60023,0,"New Brunswick"
60023,0,"New Brunswick"
60023,0,"New Brunswick"
60023,1800.75776401,"New Brunswick"
60038,0,"Newfoundland and Labrador"
60038,0,"Newfoundland and Labrador"
60046,0,"Manitoba"
60053,0,"Prince Edward Island"
60053,0,"Prince Edward Island"
60053,0,"Prince Edward Island"
60053,0,"Prince Edward Island"
60053,0,"Prince Edward Island"
60058,0,"Nunavut"
60058,0,"Nunavut"
60064,0,"Nova Scotia"
60064,0,"Nova Scotia"
60074,0,"New Brunswick"
60074,0,"New Brunswick"
60074,0,"New Brunswick"
60074,0,"New Brunswick"
60074,1130.8571429,"New Brunswick"
60074,0,"New Brunswick"
60077,0,"Nova Scotia"
60077,0,"Nova Scotia"
60077,0,"Nova Scotia"
60077,0,"Nova Scotia"
60090,0,"Manitoba"
60090,0,"Manitoba"
60090,0,"Manitoba"
60090,0,"Manitoba"
60090,0,"Manitoba"
60099,0,"New Brunswick"
60099,0,"New Brunswick"
60099,0,"New Brunswick"
60102,530.52173913,"Yukon Territory"
60102,1631.5217391,"Yukon Territory"
60102,0,"Yukon Territory"
60102,0,"Yukon Territory"
60102,0,"Yukon Territory"
60102,0,"Yukon Territory"
60104,0,"Prince Edward Island"
60104,0,"Prince Edward Island"
60104,0,"Prince Edward Island"
60112,0,"Manitoba"
60112,0,"Manitoba"
60112,0,"Manitoba"
60112,0,"Manitoba"
60112,0,"Manitoba"
60114,0,"Nova Scotia"
60114,0,"Nova Scotia"
60114,0,"Nova Scotia"
60114,28961.440994,"Nova Scotia"
60114,0,"Nova Scotia"
60114,0,"Nova Scotia"
60114,359.50931677,"Nova Scotia"
60115,0,"Northwest Territories"
60115,573.40372671,"Northwest Territories"
60115,17567.863354,"Northwest Territories"
60115,0,"Northwest Territories"
60115,0,"Northwest Territories"
60121,0,"Saskatchewan"
60121,0,"Saskatchewan"
60121,0,"Saskatchewan"
60121,0,"Saskatchewan"
60130,0,"Yukon Territory"
60130,0,"Yukon Territory"
60147,0,"Manitoba"
60147,0,"Manitoba"
60147,184.95031056,"Manitoba"
60147,0,"Manitoba"
60147,0,"Manitoba"
60147,0,"Manitoba"
60150,1237.3602484,"Quebec"
60150,0,"Quebec"
60150,0,"Quebec"
60160,0,"New Brunswick"
60164,0,"Nunavut"
60164,0,"Nunavut"
60169,26582.142857,"Manitoba"
60169,2413.788819872,"Manitoba"
60170,0,"British Columbia"
60177,0,"Yukon Territory"
60177,0,"Yukon Territory"
60177,0,"Yukon Territory"
60177,0,"Yukon Territory"
60180,0,"Alberta"
60180,0,"Alberta"
60184,0,"New Brunswick"
60184,1462.7267081,"New Brunswick"
60184,0,"New Brunswick"
60184,0,"New Brunswick"
60184,0,"New Brunswick"
60184,0,"New Brunswick"
60185,12816.478261,"Quebec"
60185,0,"Quebec"
60186,0,"Manitoba"
60186,0,"Manitoba"
60186,0,"Manitoba"
60196,1147.0372671,"Northwest Territories"
60199,138.1863354,"New Brunswick"
60199,0,"New Brunswick"
60199,779.60248447,"New Brunswick"
60199,357.80124224,"New Brunswick"
60199,0,"New Brunswick"
60199,0,"New Brunswick"
60203,776.1863354,"Ontario"
60203,0,"Ontario"
60203,333.27329193,"Ontario"
60203,0,"Ontario"
60203,0,"Ontario"
60216,0,"Northwest Territories"
60216,0,"Northwest Territories"
60216,0,"Northwest Territories"
60216,4195.9006211,"Northwest Territories"
60218,0,"Nunavut"
60218,40372.670807,"Nunavut"
60219,0,"Newfoundland and Labrador"
60219,0,"Newfoundland and Labrador"
60219,0,"Newfoundland and Labrador"
60219,0,"Newfoundland and Labrador"
60219,0,"Newfoundland and Labrador"
60219,1543.11801243,"Newfoundland and Labrador"
60235,0,"New Brunswick"
60235,0,"New Brunswick"
60235,0,"New Brunswick"
60235,0,"New Brunswick"
60235,0,"New Brunswick"
60235,1000.8136646,"New Brunswick"
60239,2035.6832298,"Prince Edward Island"
60239,0,"Prince Edward Island"
60239,784.65217391,"Prince Edward Island"
60239,0,"Prince Edward Island"
60246,0,"Manitoba"
60246,0,"Manitoba"
60246,0,"Manitoba"
60256,0,"Northwest Territories"
60256,0,"Northwest Territories"
60256,0,"Northwest Territories"
60274,0,"Northwest Territories"
60274,1122.9751553,"Northwest Territories"
60274,0,"Northwest Territories"
60274,1236.83229814,"Northwest Territories"
60274,0,"Northwest Territories"
60274,0,"Northwest Territories"
60291,1077.7950311,"Manitoba"
60293,0,"New Brunswick"
60293,0,"New Brunswick"
60293,0,"New Brunswick"
60293,0,"New Brunswick"
60293,0,"New Brunswick"
60293,0,"New Brunswick"
60298,0,"Prince Edward Island"
60298,0,"Prince Edward Island"
60298,0,"Prince Edward Island"
60298,0,"Prince Edward Island"
60298,0,"Prince Edward Island"
60298,40372.670807,"Prince Edward Island"
60298,0,"Prince Edward Island"
60300,0,"Prince Edward Island"
60300,0,"Prince Edward Island"
60306,0,"Alberta"
60306,0,"Alberta"
60306,0,"Alberta"
60306,0,"Alberta"
60306,0,"Alberta"
60316,0,"Quebec"
60324,0,"Alberta"
60324,0,"Alberta"
60324,0,"Alberta"
60334,0,"Manitoba"
60334,0,"Manitoba"
60342,0,"Northwest Territories"
60342,0,"Northwest Territories"
60342,0,"Northwest Territories"
60343,0,"Yukon Territory"
60343,0,"Yukon Territory"
60343,0,"Yukon Territory"
60347,43021.391304,"Saskatchewan"
60347,0,"Saskatchewan"
60352,0,"British Columbia"
60370,0,"Nova Scotia"
60370,0,"Nova Scotia"
60370,0,"Nova Scotia"
60370,0,"Nova Scotia"
60394,0,"Yukon Territory"
60400,0,"Quebec"
60400,0,"Quebec"
60400,0,"Quebec"
60401,565.8136646,"Nunavut"
60403,0,"New Brunswick"
60403,0,"New Brunswick"
60403,29139.664596,"New Brunswick"
60403,0,"New Brunswick"
60403,0,"New Brunswick"
60412,0,"Ontario"
60414,0,"Saskatchewan"
60414,0,"Saskatchewan"
60414,0,"Saskatchewan"
60414,0,"Saskatchewan"
60414,0,"Saskatchewan"
60414,0,"Saskatchewan"
60437,0,"Newfoundland and Labrador"
60437,0,"Newfoundland and Labrador"
60437,0,"Newfoundland and Labrador"
60437,0,"Newfoundland and Labrador"
60450,0,"Newfoundland and Labrador"
60457,0,"Saskatchewan"
60457,0,"Saskatchewan"
60457,0,"Saskatchewan"
60459,0,"Nunavut"
60459,0,"Nunavut"
60467,0,"New Brunswick"
60467,0,"New Brunswick"
60467,0,"New Brunswick"
60467,0,"New Brunswick"
60467,0,"New Brunswick"
60467,0,"New Brunswick"
60484,0,"Newfoundland and Labrador"
60484,0,"Newfoundland and Labrador"
60484,0,"Newfoundland and Labrador"
60485,0,"Newfoundland and Labrador"
60485,0,"Newfoundland and Labrador"
60488,0,"Nunavut"
60488,0,"Nunavut"
60488,0,"Nunavut"
60488,0,"Nunavut"
60488,1599.7018634,"Nunavut"
60488,0,"Nunavut"
60491,0,"Newfoundland and Labrador"
60491,0,"Newfoundland and Labrador"
60491,769.85714286,"Newfoundland and Labrador"
60493,0,"Yukon Territory"
60499,0,"Yukon Territory"
60523,0,"British Columbia"
60523,0,"British Columbia"
60523,0,"British Columbia"
60524,118.1552795,"New Brunswick"
60524,0,"New Brunswick"
60524,0,"New Brunswick"
60530,0,"Nunavut"
60530,0,"Nunavut"
60530,0,"Nunavut"
60530,0,"Nunavut"
60543,0,"Quebec"
60543,0,"Quebec"
60545,386.16149068,"Ontario"
60545,0,"Ontario"
60545,0,"Ontario"
60545,0,"Ontario"
60545,0,"Ontario"
60545,0,"Ontario"
60545,0,"Ontario"
60549,0,"Nunavut"
60549,0,"Nunavut"
60549,0,"Nunavut"
60549,0,"Nunavut"
60549,0,"Nunavut"
60553,1279.2732919263,"New Brunswick"
60559,13.857142857,"Manitoba"
60559,0,"Manitoba"
60559,0,"Manitoba"
60559,0,"Manitoba"
60559,239.18012422,"Manitoba"
60559,910.67701863,"Manitoba"
60559,0,"Manitoba"
60565,2275.1552795,"Newfoundland and Labrador"
60569,0,"Nunavut"
60569,0,"Nunavut"
60569,3228.2360248,"Nunavut"
60569,0,"Nunavut"
60581,0,"Northwest Territories"
60582,35556.372671,"Yukon Territory"
60582,0,"Yukon Territory"
60588,0,"Manitoba"
60588,1035.6086957,"Manitoba"
60588,0,"Manitoba"
60595,0,"British Columbia"
60595,0,"British Columbia"
60595,0,"British Columbia"
60595,0,"British Columbia"
60597,0,"Northwest Territories"
60597,0,"Northwest Territories"
60597,4512.2049689,"Northwest Territories"
60599,827.16149068,"Yukon Territory"
60599,0,"Yukon Territory"
60599,0,"Yukon Territory"
60599,279.45962733,"Yukon Territory"
60599,0,"Yukon Territory"
60599,0,"Yukon Territory"
60599,1962.4409938,"Yukon Territory"
60599,1000.8136646,"Yukon Territory"
60602,0,"Nova Scotia"
60602,0,"Nova Scotia"
60602,0,"Nova Scotia"
60602,0,"Nova Scotia"
60602,0,"Nova Scotia"
60603,0,"Prince Edward Island"
60603,0,"Prince Edward Island"
60603,0,"Prince Edward Island"
60603,9675.0310559,"Prince Edward Island"
60603,0,"Prince Edward Island"
60603,0,"Prince Edward Island"
60636,0,"New Brunswick"
60636,0,"New Brunswick"
60636,0,"New Brunswick"
60636,0,"New Brunswick"
60636,0,"New Brunswick"
60636,0,"New Brunswick"
60637,0,"British Columbia"
60637,0,"British Columbia"
60637,0,"British Columbia"
60637,1594.7701863,"British Columbia"
60637,0,"British Columbia"
60642,0,"Saskatchewan"
60642,0,"Saskatchewan"
60642,0,"Saskatchewan"
60647,410.63975155,"Saskatchewan"
60647,0,"Saskatchewan"
60647,0,"Saskatchewan"
60647,11313.354037,"Saskatchewan"
60647,323.67701863,"Saskatchewan"
60661,0,"Prince Edward Island"
60661,1462.0186335,"Prince Edward Island"
60661,0,"Prince Edward Island"
60664,153.9689441,"Nunavut"
60664,0,"Nunavut"
60664,0,"Nunavut"
60664,0,"Nunavut"
60676,0,"Saskatchewan"
60678,153.9689441,"Nova Scotia"
60696,0,"New Brunswick"
60696,1991.86335406,"New Brunswick"
60696,0,"New Brunswick"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60712,0,"Newfoundland and Labrador"
60723,0,"Northwest Territories"
60723,0,"Northwest Territories"
60723,0,"Northwest Territories"
60730,0,"New Brunswick"
60730,0,"New Brunswick"
60730,0,"New Brunswick"
60730,0,"New Brunswick"
60734,0,"Nova Scotia"
60734,0,"Nova Scotia"
60734,0,"Nova Scotia"
60734,0,"Nova Scotia"
60734,0,"Nova Scotia"
60737,1036.3664596,"Nunavut"
60752,0,"Nunavut"
60752,0,"Nunavut"
60756,0,"Prince Edward Island"
60756,0,"Prince Edward Island"
60756,0,"Prince Edward Island"
60756,0,"Prince Edward Island"
60756,0,"Prince Edward Island"
60759,0,"Saskatchewan"
60759,0,"Saskatchewan"
60759,0,"Saskatchewan"
60759,0,"Saskatchewan"
60759,0,"Saskatchewan"
60759,0,"Saskatchewan"
60770,0,"Nunavut"
60770,0,"Nunavut"
60770,0,"Nunavut"
60770,0,"Nunavut"
60783,0,"Prince Edward Island"
60783,0,"Prince Edward Island"
60783,0,"Prince Edward Island"
60783,0,"Prince Edward Island"
60783,0,"Prince Edward Island"
60783,0,"Prince Edward Island"
60783,0,"Prince Edward Island"
60789,0,"Newfoundland and Labrador"
60789,0,"Newfoundland and Labrador"
60789,0,"Newfoundland and Labrador"
60789,0,"Newfoundland and Labrador"
60789,0,"Newfoundland and Labrador"
60789,6766.0621118,"Newfoundland and Labrador"
60816,27.881987578,"Quebec"
60819,0,"Nova Scotia"
60819,0,"Nova Scotia"
60819,38.49068323,"Nova Scotia"
60819,0,"Nova Scotia"
60819,0,"Nova Scotia"
60819,0,"Nova Scotia"
60819,0,"Nova Scotia"
60833,0,"British Columbia"
60833,6211.1801242,"British Columbia"
60833,0,"British Columbia"
60833,0,"British Columbia"
60833,0,"British Columbia"
60833,0,"British Columbia"
60846,0,"Alberta"
60846,138.20496894,"Alberta"
60846,0,"Alberta"
60846,0,"Alberta"
60846,0,"Alberta"
60865,0,"New Brunswick"
60869,0,"Ontario"
60869,2403.9689441,"Ontario"
60882,523.76397516,"New Brunswick"
60882,1256.7267081,"New Brunswick"
60882,0,"New Brunswick"
60882,0,"New Brunswick"
60882,0,"New Brunswick"
60882,0,"New Brunswick"
60884,0,"Quebec"
60884,0,"Quebec"
60884,0,"Quebec"
60884,6381.9813665,"Quebec"
60884,0,"Quebec"
60884,0,"Quebec"
60885,0,"Newfoundland and Labrador"
60885,0,"Newfoundland and Labrador"
60885,0,"Newfoundland and Labrador"
60885,0,"Newfoundland and Labrador"
60886,0,"Alberta"
60886,0,"Alberta"
60886,0,"Alberta"
60886,0,"Alberta"
60886,0,"Alberta"
60894,0,"New Brunswick"
60894,849.59627329,"New Brunswick"
60894,0,"New Brunswick"
60894,26653.06832304,"New Brunswick"
60907,4071.6397516,"Saskatchewan"
60907,0,"Saskatchewan"
60910,0,"Saskatchewan"
60910,0,"Saskatchewan"
60910,40939.05590017,"Saskatchewan"
60938,0,"Prince Edward Island"
60948,0,"British Columbia"
60952,0,"Quebec"
60952,0,"Quebec"
60952,0,"Quebec"
60952,0,"Quebec"
60952,0,"Quebec"
60952,0,"Quebec"
60959,0,"Nova Scotia"
60967,0,"Alberta"
60967,0,"Alberta"
60967,2358.2857143,"Alberta"
60967,0,"Alberta"
60967,0,"Alberta"
60969,0,"Quebec"
60969,0,"Quebec"
60969,0,"Quebec"
60979,0,"Prince Edward Island"
60979,0,"Prince Edward Island"
60996,3963.757764,"Manitoba"
60996,0,"Manitoba"
60996,0,"Manitoba"
61005,186.72049689,"New Brunswick"
61005,0,"New Brunswick"
61005,0,"New Brunswick"
61005,0,"New Brunswick"
61006,0,"Ontario"
61006,0,"Ontario"
61006,0,"Ontario"
61018,0,"Prince Edward Island"
61018,0,"Prince Edward Island"
61018,0,"Prince Edward Island"
61020,0,"Prince Edward Island"
61020,0,"Prince Edward Island"
61029,0,"Prince Edward Island"
61047,0,"Yukon Territory"
61047,0,"Yukon Territory"
61047,65638.714286,"Yukon Territory"
61047,426.05590062,"Yukon Territory"
61047,903.08695652,"Yukon Territory"
61049,0,"Prince Edward Island"
61049,0,"Prince Edward Island"
61049,0,"Prince Edward Island"
61049,0,"Prince Edward Island"
61049,3984.4347826,"Prince Edward Island"
61049,0,"Prince Edward Island"
61053,0,"Prince Edward Island"
61053,0,"Prince Edward Island"
61053,0,"Prince Edward Island"
61056,0,"Saskatchewan"
61056,0,"Saskatchewan"
61056,2766.4161491,"Saskatchewan"
61056,0,"Saskatchewan"
61056,0,"Saskatchewan"
61067,0,"Newfoundland and Labrador"
61067,0,"Newfoundland and Labrador"
61067,851.8447205,"Newfoundland and Labrador"
61067,0,"Newfoundland and Labrador"
61083,0,"New Brunswick"
61090,0,"Manitoba"
61090,0,"Manitoba"
61090,0,"Manitoba"
61090,0,"Manitoba"
61090,0,"Manitoba"
61090,0,"Manitoba"
61090,1427.9440994,"Manitoba"
61091,0,"Newfoundland and Labrador"
61091,178.22360248,"Newfoundland and Labrador"
61091,0,"Newfoundland and Labrador"
61105,83734.63354063,"Alberta"
61105,0,"Alberta"
61109,10179.850932,"Newfoundland and Labrador"
61109,86030.409938,"Newfoundland and Labrador"
61109,0,"Newfoundland and Labrador"
61113,0,"New Brunswick"
61113,0,"New Brunswick"
61113,1860.89440993,"New Brunswick"
61113,0,"New Brunswick"
61113,0,"New Brunswick"
61137,0,"Nunavut"
61137,0,"Nunavut"
61137,0,"Nunavut"
61141,935.67701863,"New Brunswick"
61141,0,"New Brunswick"
61141,0,"New Brunswick"
61141,0,"New Brunswick"
61141,0,"New Brunswick"
61141,0,"New Brunswick"
61141,0,"New Brunswick"
61187,1211.22981367,"Ontario"
61187,0,"Ontario"
61187,0,"Ontario"
61202,518.29192546,"Prince Edward Island"
61208,0,"British Columbia"
61216,0,"Manitoba"
61216,152.13664596,"Manitoba"
61216,0,"Manitoba"
61218,0,"Yukon Territory"
61218,27077.18012448,"Yukon Territory"
61220,0,"Yukon Territory"
61220,0,"Yukon Territory"
61220,0,"Yukon Territory"
61220,0,"Yukon Territory"
61220,0,"Yukon Territory"
61220,0,"Yukon Territory"
61223,0,"Saskatchewan"
61223,0,"Saskatchewan"
61223,0,"Saskatchewan"
61223,0,"Saskatchewan"
61223,0,"Saskatchewan"
61223,0,"Saskatchewan"
61223,433.91925466,"Saskatchewan"
61230,307.94409938,"Prince Edward Island"
61230,0,"Prince Edward Island"
61230,85817.304347,"Prince Edward Island"
61230,0,"Prince Edward Island"
61232,0,"British Columbia"
61232,0,"British Columbia"
61232,0,"British Columbia"
61232,0,"British Columbia"
61232,0,"British Columbia"
61232,1117.9689441,"British Columbia"
61241,0,"Nova Scotia"
61255,0,"Northwest Territories"
61255,0,"Northwest Territories"
61255,0,"Northwest Territories"
61261,0,"Prince Edward Island"
61261,0,"Prince Edward Island"
61261,20188.347826,"Prince Edward Island"
61261,153.9689441,"Prince Edward Island"
61270,0,"Yukon Territory"
61270,2041.3478261,"Yukon Territory"
61272,0,"New Brunswick"
61272,0,"New Brunswick"
61272,66257.403727,"New Brunswick"
61272,0,"New Brunswick"
61272,0,"New Brunswick"
61279,0,"Quebec"
61279,0,"Quebec"
61279,0,"Quebec"
61283,0,"Newfoundland and Labrador"
61283,0,"Newfoundland and Labrador"
61283,0,"Newfoundland and Labrador"
61283,0,"Newfoundland and Labrador"
61286,386.69565217,"Nunavut"
61286,0,"Nunavut"
61290,771.63975155,"Yukon Territory"
61300,0,"Alberta"
61300,0,"Alberta"
61300,76040.3664596,"Alberta"
61300,3069.1677019,"Alberta"
61300,0,"Alberta"
61305,0,"Nunavut"
61305,0,"Nunavut"
61305,0,"Nunavut"
61305,0,"Nunavut"
61305,0,"Nunavut"
61305,0,"Nunavut"
61307,0,"Alberta"
61307,0,"Alberta"
61307,0,"Alberta"
61307,0,"Alberta"
61308,1346.6335404,"Manitoba"
61315,1076.5031056,"Saskatchewan"
61315,0,"Saskatchewan"
61315,0,"Saskatchewan"
61315,0,"Saskatchewan"
61315,0,"Saskatchewan"
61315,0,"Saskatchewan"
61316,0,"Ontario"
61316,0,"Ontario"
61316,0,"Ontario"
61318,440.0931677,"British Columbia"
61323,0,"British Columbia"
61323,376.70807453,"British Columbia"
61340,1003.9068323,"Prince Edward Island"
61340,0,"Prince Edward Island"
61342,0,"Yukon Territory"
61342,0,"Yukon Territory"
61342,0,"Yukon Territory"
61342,0,"Yukon Territory"
61342,0,"Yukon Territory"
61352,0,"Nova Scotia"
61352,0,"Nova Scotia"
61352,0,"Nova Scotia"
61352,0,"Nova Scotia"
61364,0,"Saskatchewan"
61364,0,"Saskatchewan"
61364,0,"Saskatchewan"
61369,10056.937888,"New Brunswick"
61369,0,"New Brunswick"
61369,0,"New Brunswick"
61371,0,"Prince Edward Island"
61371,0,"Prince Edward Island"
61371,0,"Prince Edward Island"
61381,1429.77018634,"Saskatchewan"
61381,0,"Saskatchewan"
61392,0,"Yukon Territory"
61392,0,"Yukon Territory"
61401,0,"Nova Scotia"
61401,0,"Nova Scotia"
61404,0,"Yukon Territory"
61404,0,"Yukon Territory"
61404,0,"Yukon Territory"
61404,0,"Yukon Territory"
61404,0,"Yukon Territory"
61407,0,"Manitoba"
61411,0,"Nova Scotia"
61411,0,"Nova Scotia"
61422,0,"Nunavut"
61422,0,"Nunavut"
61422,0,"Nunavut"
61422,0,"Nunavut"
61422,0,"Nunavut"
61461,0,"Nunavut"
61461,2066.4596273,"Nunavut"
61461,0,"Nunavut"
61461,0,"Nunavut"
61461,0,"Nunavut"
61484,0,"British Columbia"
61484,0,"British Columbia"
61495,0,"Northwest Territories"
61495,0,"Northwest Territories"
61506,917.99378882,"Ontario"
61522,0,"Nunavut"
61522,3701.20496894,"Nunavut"
61522,1498.08074535,"Nunavut"
61522,0,"Nunavut"
61530,0,"Saskatchewan"
61530,0,"Saskatchewan"
61551,0,"Alberta"
61562,0,"Northwest Territories"
61562,0,"Northwest Territories"
61562,0,"Northwest Territories"
61562,0,"Northwest Territories"
61562,0,"Northwest Territories"
61563,0,"New Brunswick"
61563,0,"New Brunswick"
61563,0,"New Brunswick"
61592,0,"British Columbia"
61592,0,"British Columbia"
61592,0,"British Columbia"
61592,0,"British Columbia"
61592,0,"British Columbia"
61599,0,"Saskatchewan"
61599,0,"Saskatchewan"
61599,593.55900621,"Saskatchewan"
61606,0,"Nunavut"
61606,0,"Nunavut"
61609,0,"Newfoundland and Labrador"
61609,181.98136646,"Newfoundland and Labrador"
61611,0,"British Columbia"
61611,0,"British Columbia"
61611,0,"British Columbia"
61613,0,"Manitoba"
61613,0,"Manitoba"
61613,0,"Manitoba"
61613,0,"Manitoba"
61613,0,"Manitoba"
61613,0,"Manitoba"
61623,908.73913043,"Yukon Territory"
61623,0,"Yukon Territory"
61623,0,"Yukon Territory"
61623,0,"Yukon Territory"
61625,0,"Alberta"
61645,0,"Quebec"
61645,41310.447205,"Quebec"
61645,0,"Quebec"
61645,0,"Quebec"
61647,0,"Nova Scotia"
61647,0,"Nova Scotia"
61647,0,"Nova Scotia"
61647,0,"Nova Scotia"
61647,54584.7453417,"Nova Scotia"
61647,0,"Nova Scotia"
61647,0,"Nova Scotia"
61653,0,"New Brunswick"
61653,0,"New Brunswick"
61653,0,"New Brunswick"
61653,59749.037268,"New Brunswick"
61653,0,"New Brunswick"
61653,383.43478261,"New Brunswick"
61669,0,"New Brunswick"
61669,0,"New Brunswick"
61669,0,"New Brunswick"
61669,0,"New Brunswick"
61669,24616.583851,"New Brunswick"
61669,0,"New Brunswick"
61669,0,"New Brunswick"
61670,0,"British Columbia"
61670,0,"British Columbia"
61670,0,"British Columbia"
61670,0,"British Columbia"
61671,944.08695652,"Manitoba"
